chapter_var|verse_num|hebrew_word|transliteration_gloss
al_ch60Verses|לו|וְדְרוֹר|Odror
al_ch61Verses|ד|יִגְרֹם|Igrm
al_ch61Verses|ד|מָנְעוּ|Mno
al_ch61Verses|ה|וָאָנוּס|Onos
al_ch61Verses|ו|נוֹהֲרִים|Nohrim
al_ch61Verses|ו|וּדְרוֹרָם|Odrorm
al_ch61Verses|ח|יֻשַׂם|Ishm
al_ch61Verses|ט|וּדְרוֹר|Odror
al_ch61Verses|ט|עוֹמֶדֶת|Omdt
al_ch61Verses|יד|מְרִידוֹת|Mridot
al_ch61Verses|יח|וְנָשִׂים|Onshim
al_ch61Verses|כא|יַצִּילֵם|Itsilm
al_ch62Verses|א|בּוֹגֵד|Bogd
al_ch62Verses|ד|וַיָּרֶם|Oirm
al_ch62Verses|ט|הוּמָתוּ׃|Homto
al_ch62Verses|י|הוּמַת|Homt
al_ch62Verses|יא|וַיָּמִיתוּ|Oimito
al_ch62Verses|טז|וַיַּכְרִיתוּ|Oikrito
al_ch62Verses|יז|הוּמָתוּ׃|Homto
al_ch62Verses|יט|עָזוּ|Zo
al_ch62Verses|כא|וְסֻלָּמוֹת|Oslmot
al_ch62Verses|כג|הוּרְדוּ|Hordo
al_ch62Verses|כג|וְהִנָּם|Ohnm
al_ch62Verses|כד|וַיִּבָּהֲלוּ|Oibhlo
al_ch62Verses|כה|וַיַּקִּיפוּ|Oikipo
al_ch62Verses|כט|הוּקַל|Hokl
al_ch62Verses|כט|הוּקַל|Hokl
al_ch62Verses|ל|הִמְעִיטוּ|Hmito
al_ch62Verses|לא|וַיִּבָּהֲלוּ|Oibhlo
al_ch62Verses|לד|וּבַגְּבוּלוֹת|Obgbolot
al_ch62Verses|לה|לַלָּיְלָה|Llilh
al_ch62Verses|לה|וַעֲמָלִיקְיָה|Omlikih
al_ch62Verses|לו|וַיּוֹרֵד|Oiord
al_ch62Verses|לו|וַיַּטֵּל|Oitl
al_ch62Verses|מא|מֵאֲרִיכוּת|Mrikhot
al_ch62Verses|מא|אֲרִיכוּת|Rikhot
al_ch62Verses|מג|יְבַלֶּה|Iblh
al_ch62Verses|מד|תִּקּוּן|Tkon
al_ch62Verses|מז|תִקּוּנִים|Tkonim
al_ch62Verses|מז|וְשׁוֹפְטֵיהֶם|Oshoptihm
al_ch62Verses|מט|רָמוּ|Rmo
al_ch63Verses|ה|הָגוֹת|Hgot
al_ch63Verses|ה|וַיּוֹרִידָהּ|Oioridh
al_ch63Verses|ו|וַיַּפְלִיגוּ|Oipligo
al_ch63Verses|ו|וִילָדִים|Oildim
al_ch63Verses|ו|וַיִּפְנוּ|Oipno
al_ch63Verses|יד|וַיְעוֹרְרוּם|Oiorrom
al_ch63Verses|טו|וַיֻּשְׁבוּ|Oishbo
al_ch63Verses|יז|תָּם|Tm
he_ch5Verses|ד|הַנּוֹתָרִים׃|Hnotrim
he_ch5Verses|י|עַמּוֹנִיהָה|Monihh
he_ch5Verses|יא|תְּנָאֵי|Tni
he_ch6Verses|א|הַיַּצִּיבָה׃|Hitsibh
he_ch6Verses|ד|וַיַּזְהִירוּם|Oizhirom
he_ch6Verses|ה|לְעֹמֶק|Lmk
he_ch6Verses|ח|וּלְהַרְוִיחַ|Olhroich
he_ch6Verses|יא|וְעָפְרוֹת|Ofrot
he_ch6Verses|יא|אֻמָּנִים|Mnim
he_ch6Verses|יא|עָפְרוֹת|Frot
he_ch6Verses|יא|וַיְזַקְּקוּם|Oizkkom
he_ch6Verses|יב|מְרִיאִים|Mriim
he_ch6Verses|יג|וְטָווּ|Otoo
he_ch6Verses|יג|בַד|Bd
he_ch6Verses|יג|וּבַד|Obd
he_ch6Verses|יז|הוּסְתוּ|Hosto
he_ch6Verses|יז|סוֹדִיּוֹת|Sodiot
he_ch6Verses|יז|יַרְוִיחוּ׃|Iroicho
he_ch6Verses|יח|וְהַבּוֹזְזִים|Ohbozzim
he_ch6Verses|כא|וְשׁוֹדֵיהֶם|Oshodihm
he_ch6Verses|כא|וּגְנֵבוֹתֵיהֶם׃|Ognbotihm
he_ch6Verses|כב|אוֹתוֹתֵיהֶם|Ototihm
he_ch6Verses|כב|סוֹדִיִּים|Sodiim
he_ch6Verses|כב|סוֹדִיִּים|Sodiim
he_ch6Verses|כג|וְלִזְנוֹת|Olznot
he_ch6Verses|כו|הַיֵּשׁ|Hish
he_ch6Verses|כו|פִּתָּה|Fth
he_ch6Verses|כז|הַיֵּשׁ|Hish
he_ch6Verses|כז|זָמַם|Zmm
he_ch6Verses|כז|וַיָּזֹם|Oizm
he_ch6Verses|כח|הַיֵּשׁ|Hish
he_ch6Verses|כח|גָּבוֹהַּ|Gboh
he_ch6Verses|כח|הַיֵּשׁ|Hish
he_ch6Verses|כח|הוֹלִיךְ|Holik
he_ch6Verses|כח|הֵפִיץ|Hpits
he_ch6Verses|כח|וּלְגֵיהִנֹּם|Olgihnm
he_ch6Verses|כט|הַיֵּשׁ|Hish
he_ch6Verses|כט|הוֹצִיאָהּ|Hotsih
he_ch6Verses|ל|וּמַעֲבִיר|Omvir
he_ch6Verses|לא|תָּפַס|Tfs
he_ch6Verses|לא|וַיִּרְמְסוּ|Oirmso
he_ch6Verses|לא|וַיִּפְנוּ|Oipno
he_ch6Verses|לג|וּלְקִינַת|Olkint
he_ch6Verses|לד|וּבְתוֹעֵבוֹת|Ovtovot
he_ch6Verses|לו|קַלּוּתָם|Klotm
he_ch6Verses|לח|וְתָמְכוּ|Otmko
he_ch6Verses|לח|וַיַּתְעוּ|Oito
he_ch6Verses|לח|וְלִטֹּל|Oltl
he_ch6Verses|לט|וַיַּפְנוּ|Oipno
he_ch7Verses|ב|וַיִּתְנַבֵּא|Oitnv
he_ch7Verses|ג|מוֹלַדְתּוֹ׃|Moldto
he_ch7Verses|ד|יָשְׁרוּ|Ishro
he_ch7Verses|ה|מַנִּיחִים|Mnichim
he_ch7Verses|ז|הַמּוּעָדָה|Hmodh
he_ch7Verses|י|הַגָּן|Hgn
he_ch7Verses|יא|שׁוֹפֵךְ|Shopk
he_ch7Verses|טו|וְקִינָתִי|Okinti
he_ch7Verses|טו|אֲחִיזָה|Chizh
he_ch7Verses|יח|הָרוֹעֶה|Hroh
he_ch7Verses|כא|עֲבוּרָם|Vorm
he_ch7Verses|כא|וְתַעֲנוּ|Otno
he_ch7Verses|כב|אוֹיְבֵיכֶם׃|Oivikhm
he_ch8Verses|ג|תּוֹרָתָם|Tortm
he_ch8Verses|ה|תַנִּיחוּ|Tnicho
he_ch8Verses|י|הַנּוֹתָרִים׃|Hnotrim
he_ch8Verses|יא|וַיִּסָּגְרוּ|Oisgro
he_ch8Verses|יא|וַיְבַלְּעוּם׃|Oivlom
he_ch8Verses|יב|תָּרִיבוּ|Tribo
he_ch8Verses|יד|יוּרַם|Iorm
he_ch8Verses|טז|מִיָּמָיו|Mimio
he_ch8Verses|יז|וַיָּגֶל׃|Oigl
he_ch8Verses|כ|עֵזִיאָס|Zis
he_ch8Verses|כב|וְצָפוּ|Otspo
he_ch8Verses|כה|וּמְרִיתֶם|Omritm
he_ch8Verses|כה|צוֹבְרִים|Tsobrim
he_ch8Verses|כו|וּזְנוּתְכֶם|Oznotkm
he_ch8Verses|כז|שׁוֹכֵב|Shokb
he_ch9Verses|ה|רָעָדוּ|Rdo
he_ch9Verses|ו|וַיָּרִימוּ|Oirimo
he_ch9Verses|ו|זַעֲקַת|Zkt
he_ch9Verses|טז|יַטֵּנוּ|Itno
he_ch9Verses|יז|נוֹכִיחַ|Nokich
he_ch9Verses|יז|וְיוֹדִיעַ|Oiodi
he_ch9Verses|יח|הוֹכִיחוּ|Hokicho
he_ch9Verses|יח|וַיָּרִיבוּ|Oiribo
he_ch9Verses|יח|הֱבִישׁוּם׃|Hbishom
he_ch9Verses|יט|יַכְשִׁילוּהוּ|Ikshiloho
he_ch9Verses|כ|וְהוֹדֶה|Ohodh
he_ch9Verses|כ|וְתוֹדֶה|Otodh
he_ch9Verses|כא|עַרְלֵי|Rli
he_ch9Verses|כב|לְיַלֵל|Lill
he_ch9Verses|כג|אֶת־סֵיזוֹרָם|Tsizorm
he_ch9Verses|כד|כּוֹעֲסִים|Khosim
he_ch9Verses|כו|סֵאַנְטוּם|Seantum
he_ch9Verses|כו|סֵיזוֹרָם|Sizorm
he_ch9Verses|כז|אֶת־סֵיזוֹרָם|Tsizorm
he_ch9Verses|ל|יַצְהִיר|Itshir
he_ch9Verses|לב|דַם|Dm
he_ch9Verses|לג|יִרְעַד|Ird
he_ch9Verses|לג|וְיֶחֱוַר|Oichor
he_ch9Verses|לד|וְהַחִוָּרוֹן|Ohchoron
he_ch9Verses|לז|הוֹדָה׃|Hodh
he_ch9Verses|לט|הוּמְרוּ|Homro
he_ch9Verses|מא|לִידִיעָתֵנוּ|Liditno
he_ch10Verses|ב|וַיִּתְבּוֹנֵן|Oitbonn
he_ch10Verses|ו|וְתַכֶּה|Otkh
he_ch10Verses|ז|תַּתִּיר|Ttir
he_ch10Verses|ט|וֶהְיֵה|Ohih
he_ch10Verses|ט|לְמִישׁוֹר|Lmishor
he_ch10Verses|יג|הַמּוֹפֵת|Hmopt
he_ch11Verses|ו|וַתִּיבַשׁ|Otibsh
he_ch11Verses|ו|וַתֻּכַּה|Otkh
he_ch11Verses|ח|וְיָסֵר|Oisr
he_ch11Verses|ט|וַיִּתְעַנּוּ|Oitno
he_ch11Verses|י|וַיְבַעֲרוּ|Oivro
he_ch11Verses|י|וַיַּטְמִינוּ|Oitmino
he_ch11Verses|יג|וְהוֹרֵד|Ohord
he_ch11Verses|יז|וַיּוֹרֶד|Oiord
he_ch11Verses|יח|וַיְפָאֲרוּ|Oifro
he_ch11Verses|כ|וְלִפְרוֹץ|Olprots
he_ch11Verses|כ|מִיָּם|Mim
he_ch11Verses|כד|וַיּוּסְתוּ|Oiosto
he_ch11Verses|כד|הַסּוֹרְרִים|Hsorrim
he_ch11Verses|כד|וַיָּחֵלוּ|Oichlo
he_ch11Verses|כה|וַיָּבֹזּוּ|Oibzo
he_ch11Verses|כה|יָסוֹגוּ|Isogo
he_ch11Verses|כה|בַּסּוֹרְרִים|Bsorrim
he_ch11Verses|לב|וַיַּפִּילוּ|Oipilo
he_ch11Verses|לד|עוֹרְרָה|Orrh
he_ch11Verses|לו|הֵיטִיבוּ|Hitibo
he_ch12Verses|א|וְיַצְלִיחַ|Oitslich
he_ch12Verses|ב|יַצְלִיחַ|Itslich
he_ch12Verses|ב|וְיַצִּילֵם|Oitsilm
he_ch12Verses|ב|יַכְרִיזוּ|Ikrizo
he_ch12Verses|ג|יְיַסֵּר|Iisr
he_ch12Verses|ג|יִזְכְּרוּהוּ׃|Izkroho
he_ch12Verses|ד|בְלִיַּעַל|Vlil
he_ch12Verses|ה|וּלְהַאֲזִין|Olhzin
he_ch12Verses|ו|לְמוֹרֶה׃|Lmorh
he_ch12Verses|ח|יִתְנוֹעֵעַ|Itno
he_ch12Verses|ט|וְהֶהָרִים׃|Ohhrim
he_ch12Verses|י|לְמִישׁוֹר|Lmishor
he_ch12Verses|יא|תִּרְעַד|Trd
he_ch12Verses|יב|יִתְרוֹפְפוּ|Itroppo
he_ch12Verses|יב|הַמּוֹסָדוֹת|Hmosdot
he_ch12Verses|יג|זוּזִי|Zozi
he_ch12Verses|יג|וְנָזוֹזָה׃|Onzozh
he_ch12Verses|יד|שׁוּבִי|Shobi
he_ch12Verses|טו|עוֹמֶדֶת|Omdt
he_ch12Verses|טו|הַנָּעָה|Hnh
he_ch12Verses|יח|הַטּוֹמֵן|Htomn
he_ch12Verses|יט|יַשִּׂיגֶנּוּ|Ishigno
he_ch12Verses|כ|בַּעֲוֺנוֹתֶיךָ|Vonotikh
he_ch12Verses|כא|בַּעֲוֺנוֹתֶיךָ|Vonotikh
he_ch12Verses|כו|עֹשֵׂי|Shi
he_ch12Verses|כו|דִּרְאוֹן|Dron
he_ch13Verses|ד|וַיִּתְנַבֵּא|Oitnv
he_ch13Verses|ה|יָשִׂים|Ishim
he_ch13Verses|ו|עֹמֶדֶת|Mdt
he_ch13Verses|י|מֵאוֹיְבֵיכֶם|Moivikhm
he_ch13Verses|יא|וְהַפֹּנִים|Ohpnim
he_ch13Verses|יב|נוֹשָׁעָה|Noshh
he_ch13Verses|יג|לוּלֵי|Loli
he_ch13Verses|יג|מוֹרִיד|Morid
he_ch13Verses|יט|יִטְמְנוּ|Itmno
he_ch13Verses|יט|יִטְמֹן|Itmn
he_ch13Verses|יט|טוֹמֵן|Tomn
he_ch13Verses|יט|יִטְמֹן|Itmn
he_ch13Verses|יט|פּוֹדֶה|Podh
he_ch13Verses|כ|יִטְמְנוּ|Itmno
he_ch13Verses|כ|וְיִטְמְנוּ|Oitmno
he_ch13Verses|כ|בְּנוּסָם|Bnosm
he_ch13Verses|כ|יִטְמְנוּם|Itmnom
he_ch13Verses|כה|הוֹרְגִים|Horgim
he_ch13Verses|כה|רוֹגְמִים|Rogmim
he_ch13Verses|כו|וְחוֹטֵא|Ochot
he_ch13Verses|כח|וְתַלְבִּישׁוּהוּ|Otlbishoho
he_ch13Verses|כח|פְּגָם׃|Fgm
he_ch13Verses|כט|לְהוֹבִילְכֶם|Lhobilkm
he_ch13Verses|ל|אֵרַר|Rr
he_ch13Verses|לא|יְאָרֵר|Irr
he_ch13Verses|לב|נָכוֹנָה|Nkonh
he_ch13Verses|לד|פֹה|Ph
he_ch13Verses|לח|נָכוֹנָה|Nkonh
he_ch13Verses|לט|וְתִוָּשֵׁעוּ׃|Otosho
he_ch14Verses|ב|וְאַחֲרֵיהֶן|Ochrihn
he_ch14Verses|ג|כְּיוֹם׃|Kiom
he_ch14Verses|ד|הִוָּלְדוֹ׃|Holdo
he_ch14Verses|ה|כּוֹכָב|Kokb
he_ch14Verses|ח|יִחְיֶה|Ichih
he_ch14Verses|ט|וּפַנּוּ|Opno
he_ch14Verses|יא|בַּעֲוֺנֹתֵיכֶם|Vontikhm
he_ch14Verses|יב|יוֹצֵר|Iotsr
he_ch14Verses|יג|וּבָזֶהיְ|Obzhi
he_ch14Verses|יז|תִּגְאַל|Tgl
he_ch14Verses|יז|וּתְשִׁיבֵם|Otshibm
he_ch14Verses|יט|וְתוּרְדוּ|Otordo
he_ch14Verses|כ|וְתִמְנַע|Otmn
he_ch14Verses|כ|הַיָּרֵחַ|Hirch
he_ch14Verses|כ|וְהַכּוֹכָבִים|Ohkokbim
he_ch14Verses|כא|יְצֵאת|Itst
he_ch14Verses|כא|וְתִרְעַד|Otrd
he_ch14Verses|כא|וְהַצּוּרִים|Ohtsorim
he_ch14Verses|כא|גּוּשׁ|Gosh
he_ch14Verses|כא|יִבָּקֵעוּ׃|Ivko
he_ch14Verses|כב|וּבְקִיעִים|Ovkiim
he_ch14Verses|כג|סְעָרוֹת|Srot
he_ch14Verses|כג|בְּקָעוֹת|Vkot
he_ch14Verses|כד|וּמְסִלּוֹת|Omslot
he_ch14Verses|כה|וְקִבְרוֹת|Okbrot
he_ch14Verses|כט|יֶאְשְׁמוּ|Ishmo
he_ch14Verses|כט|יָבִיאוּ|Ivio
he_ch14Verses|לא|וְתוּשְׁבוּ|Otoshbo
he_ch15Verses|א|יֵעָזְבוּ|Izvo
he_ch15Verses|ב|לְקוֹנֵן|Lkonn
he_ch15Verses|ב|הֵינִיקָן|Hinikn
he_ch15Verses|ג|יִסְּרָם|Isrm
he_ch15Verses|ג|יִסְּרָם|Isrm
he_ch15Verses|ד|שָׂנֵא|Shn
he_ch15Verses|ד|הֶאֱרִיךְ|Hrikh
he_ch15Verses|ו|נוֹסָפִים|Nospim
he_ch15Verses|ז|וְהַמּוּבָלִים|Ohmoblim
he_ch15Verses|ז|וְהַשִּׁיבָה|Ohshibh
he_ch15Verses|ז|מְבִיאוֹת|Mviot
he_ch15Verses|ז|תְּמוּרַת|Tmort
he_ch15Verses|ח|אֵיתָנִים|Itnim
he_ch15Verses|י|אֹמֶץ|Mts
he_ch15Verses|יב|וְיֵצוֹדוּ|Oitsodo
he_ch15Verses|יב|וְיֻפְצוּ|Oiptso
he_ch15Verses|יג|וְרוֹעָם|Orom
he_ch15Verses|יז|וְכַחַי|Okchi
he_ch16Verses|ב|וַיִּרְגְּמוּ|Oirgmo
he_ch16Verses|ב|יָרוּ|Iro
he_ch16Verses|ה|הוּגְּדוּ|Hogdo
he_ch16Verses|ה|וּמִתְוַדִּים|Omtodim
he_ch16Verses|ו|וְלֵכוּ|Olko
he_ch16Verses|י|וְהַמִּעוּט|Ohmot
he_ch16Verses|טו|בֵּיוֹתֵר|Biotr
he_ch16Verses|כ|בְתוֹכֵנוּ|Btokno
he_ch16Verses|כ|נֵדָע|Nd
he_ch16Verses|כא|יַחֲזִיקֵנוּ|Ichzikno
he_ch16Verses|כא|יַחֲזִיקוּנוּ|Ichzikono
he_ch16Verses|כב|וַיִּטָּרְפוּ|Oitrpo
he_ch16Verses|כב|הֵסִיתָם|Hsitm
he_ch16Verses|כב|מַפִּיץ|Mpits
he_ch16Verses|כה|וַיִּתַּם|Oitm
tn_ch1Verses|ב|בֶן|Bn
tn_ch1Verses|ב|בְּכוֹרוֹ|Bkoro
tn_ch1Verses|ז|יִתְקַיְּמוּ|Itkimo
tn_ch1Verses|ט|וַיִּקְבְּעוּ|Oikvo
tn_ch1Verses|ט|הַכּוֹפְרִים|Hkoprim
tn_ch1Verses|י|בֶן|Bn
tn_ch1Verses|יג|שָׂא|Sh
tn_ch1Verses|יד|הוֹדַעְתִּי|Hodti
tn_ch1Verses|יד|בַּעֲבוּרִי|Vvori
tn_ch1Verses|טו|וַיִּתְקַיְּמוּ|Oitkimo
tn_ch1Verses|טו|הַלָּיְלָה׃|Hlilh
tn_ch1Verses|טז|הוּפְרָה|Hoprh
tn_ch1Verses|יז|בֶן|Bn
tn_ch1Verses|כא|כּוֹכָב|Kokb
tn_ch1Verses|כב|וּבַמּוֹפְתִים|Obmoptim
tn_ch1Verses|כה|הוֹדַע|Hod
tn_ch1Verses|כה|יוֹד|Iod
tn_ch1Verses|כה|קוֹץ|Kots
tn_ch1Verses|כח|מִסּוֹרְרֵי|Msorri
tn_ch1Verses|כט|וַיֻּתְעוּ|Oito
tn_ch2Verses|א|וּפָחוֹת|Opchot
tn_ch2Verses|א|וְלַעֲוֵר|Olor
tn_ch2Verses|ב|בּוֹדִים|Bodim
tn_ch2Verses|ב|וַיַּתְעֵם|Oitm
tn_ch2Verses|ג|וּבְתוֹעֵבוֹת|Ovtovot
tn_ch2Verses|ג|מַתְעֶה|Mth
tn_ch2Verses|ג|וּמַבִיא|Omvi
tn_ch2Verses|יא|וַיַּחֲרִיבוּ|Oichribo
tn_ch2Verses|יא|וַיָּפִיצוּ|Oipitso
tn_ch2Verses|יב|וּזְכֻיּוֹת|Ozkiot
tn_ch2Verses|יב|וּדְרוֹרָם|Odrorm
tn_ch2Verses|יד|וַיִּמָּנוּ|Oimno
tn_ch2Verses|טו|וַתּוּסַר|Otosr
tn_ch2Verses|טז|וַיִּמָּנוּ|Oimno
tn_ch2Verses|יח|וּפִלּוּגֵיהֶם|Oplogihm
tn_ch3Verses|ב|וּדְרוֹרְכֶם|Odrorkm
tn_ch3Verses|ב|תּוּמְכוּ|Tomko
tn_ch3Verses|ג|וְרֵקִים|Orkim
tn_ch3Verses|ג|רְדוּ|Rdo
tn_ch3Verses|ד|הָעוֹלָמִית|Holmit
tn_ch3Verses|ד|יִפְקְדוּ|Ipkdo
tn_ch3Verses|ד|גָּמוּר׃|Gmor
tn_ch3Verses|ו|יִפְקְדוּ|Ipkdo
tn_ch3Verses|ז|וְהִתְוַדְּעוּ|Ohtodo
tn_ch3Verses|ח|יָחוּסוּ|Ichoso
tn_ch3Verses|ט|וּמַעֲשֶׂיהָ|Omshih
tn_ch3Verses|י|וְכוֹתֵב|Okotb
tn_ch3Verses|י|יָשִׁיבוּ|Ishibo
tn_ch3Verses|י|עַוְלָתָם|Oltm
tn_ch3Verses|יא|וַיִּשְׁתּוֹמֵם|Oishtomm
tn_ch3Verses|יא|עַזּוּת|Zot
tn_ch3Verses|יא|בְּאַיְּמוֹ|Vimo
tn_ch3Verses|יא|וּנְקֹמוֹ|Onkmo
tn_ch3Verses|יא|עֻוְּתוּ|Oto
tn_ch3Verses|יב|תְּבִיעוֹת|Tviot
tn_ch3Verses|יב|וְאִיּוּמֵי|Oiomi
tn_ch3Verses|יב|שׁוֹדֵד|Shodd
tn_ch3Verses|יד|וָלָיְלָה׃|Olilh
tn_ch3Verses|טו|מִידֵי|Midi
tn_ch3Verses|טז|וּנְבוּאוֹתָיו|Onvootio
tn_ch3Verses|יז|וַיְמַנֶּה|Oimnh
tn_ch3Verses|כא|יִתְּנֵנוּ|Itnno
tn_ch3Verses|כא|וְנֶאֱסֹף|Onsf
tn_ch3Verses|כא|נוֹחִיל|Nochil
tn_ch3Verses|כא|יִתְּנֵם|Itnm
tn_ch3Verses|כב|סוּסֵיהֶם|Sosihm
tn_ch3Verses|כה|וּבְגוּף|Obgof
tn_ch3Verses|כה|יַצִּילֵם|Itsilm
tn_ch3Verses|כו|הוֹרָאָתוֹ׃|Horto
tn_ch4Verses|ד|גְלוּיָה|Gloih
tn_ch4Verses|ד|וּבִהְיוֹת|Obhiot
tn_ch4Verses|ד|קִוּוּ|Koo
tn_ch4Verses|ו|עָרְבוּ|Rvo
tn_ch4Verses|ז|קְרוּחִים|Krochim
tn_ch4Verses|ז|טְבוּלִים|Tbolim
tn_ch4Verses|ח|יָחוּס|Ichos
tn_ch4Verses|ח|וְיַצִּילֵם|Oitsilm
tn_ch4Verses|י|תִקְוָתָם|Tkotm
tn_ch4Verses|יב|וּשְׁבוּעוֹתָיו|Oshvootio
tn_ch4Verses|יד|וְגִדְיָנְהִי|Ogdinhi
tn_ch4Verses|יד|בְּנוּסוֹ|Bnoso
tn_ch4Verses|יד|יָגֵעַ|Ig
tn_ch4Verses|יד|וַיּוּמָת|Oiomt
tn_ch4Verses|טז|יַכְרִיתוּ|Ikrito
tn_ch4Verses|טז|וְיָצוּרוּ|Oitsoro
tn_ch4Verses|טז|יִכְרְתוּ|Ikrto
tn_ch4Verses|כ|וַיִּמְעַט|Oimt
tn_ch4Verses|כא|וַיַּכְרִיתוּם|Oikritom
tn_ch4Verses|כב|וָיוֹם׃|Oiom
tn_ch4Verses|כד|וַיַּצֵּב|Oitsb
tn_ch4Verses|כז|הוּמְתוּ׃|Homto
tn_ch4Verses|כח|וּמְנַהִיגָם|Omnhigm
tn_ch4Verses|כח|וַיִּתְלֻהוּ|Oitlho
tn_ch4Verses|כח|תְּלָאוּהוּ|Tloho
tn_ch4Verses|כח|וַיַּפִּילוּ|Oipilo
tn_ch4Verses|כט|יַפִּילוּ|Ipilo
tn_ch4Verses|כט|הוּפַל|Hopl
tn_ch4Verses|לג|דְּמָעוֹת|Dmot
tn_ch5Verses|ג|וָלָיְלָה׃|Olilh
tn_ch5Verses|ד|הוּמְתוּ|Homto
tn_ch5Verses|ה|הוֹסִיפוּ|Hosipo
tn_ch5Verses|ה|מְפִיחִים|Mpichim
tn_ch5Verses|ח|יָכִיל|Ikil
tn_ch5Verses|ח|אֲפִילוּ|Filo
tn_ch5Verses|כ|וּמוֹשִׁיעִי|Omoshii
tn_ch5Verses|כד|וְכַחַי|Okchi
tn_ch5Verses|כה|בְּמוֹעֲדוֹ|Vmodo
tn_ch6Verses|א|וּבְקָרוֹ|Obkro
tn_ch6Verses|ד|וַיְכוֹנְנוּ|Oikonno
tn_ch6Verses|ח|וַיִּסָּלְלוּ|Oisllo
tn_ch6Verses|יא|סוֹחֲרִים|Sochrim
tn_ch6Verses|יא|עוֹרְכֵי|Orkhi
tn_ch6Verses|יא|וּפְקִידִים|Opkidim
tn_ch6Verses|יב|בּוֹעֲרִים|Vorim
tn_ch6Verses|יד|וְאֵיתָנִים|Oitnim
tn_ch6Verses|יד|מָטִים|Mtim
tn_ch6Verses|טז|הִטָּה|Hth
tn_ch6Verses|כ|וּשְׁלוּחִים|Oshlochim
tn_ch6Verses|כ|וְיִסּוּרָיו׃|Oisorio
tn_ch6Verses|כא|וְעוֹרְכֵי|Oorkhi
tn_ch6Verses|כב|עוֹרֵךְ|Orkh
tn_ch6Verses|כב|לְמִיתָה|Lmith
tn_ch6Verses|כב|דִּינָם|Dinm
tn_ch6Verses|כג|וְהוּמְתוּ|Ohomto
tn_ch6Verses|כג|יְדִיעַת|Idit
tn_ch6Verses|כג|מוֹתָם|Motm
tn_ch6Verses|כג|מוֹתָם׃|Motm
tn_ch6Verses|כד|יוּמַת|Iomt
tn_ch6Verses|כה|תְּלוּנָה|Tlonh
tn_ch6Verses|כה|לְמִיתָה|Lmith
tn_ch6Verses|כז|וְלַשּׁוֹפְטִים|Olshoptim
tn_ch6Verses|ל|כְפוּפָה|Kpoph
tn_ch7Verses|ב|וַיִּפָּרְדוּ|Oiprdo
tn_ch7Verses|ב|וּקְרוֹבָיו|Okrobio
tn_ch7Verses|ג|וַיְמַנֶּה|Oimnh
tn_ch7Verses|ה|עֲדַיִן|Din
tn_ch7Verses|ו|וְסִדְרֵי|Osdri
tn_ch7Verses|ו|וּקְרוֹבֵי|Okrobi
tn_ch7Verses|ח|הַטִּיט׃|Htit
tn_ch7Verses|יא|אוֹיְבִים|Oivim
tn_ch7Verses|יב|פּוֹרְשִׁים|Porshim
tn_ch7Verses|יג|מְהִירָה|Mhirh
tn_ch7Verses|יד|קְרוֹבָיו|Krobio
tn_ch7Verses|יד|וּמַנְהִיגֵיהֶם|Omnhigihm
tn_ch7Verses|יד|וַיִּרְגְּמוּ|Oirgmo
tn_ch7Verses|טו|רְאִיָּה|Rih
tn_ch7Verses|טו|רְאִיָּה|Rih
tn_ch7Verses|יט|טְמֵאוֹת|Tmot
tn_ch7Verses|כ|נוֹסָפוֹת|Nospot
tn_ch7Verses|כב|וְנִרְפְּאוּ|Onrfo
tn_ch7Verses|כב|הוֹכִיחוּ|Hokicho
tn_ch7Verses|כב|וְנִרְפָּאוּ|Onrfo
tn_ch7Verses|כג|וַיַּטֵּף|Oitf
tn_ch7Verses|כה|מִידֵי|Midi
tn_ch8Verses|א|מֵעֲוֺנוֹ׃|Mono
tn_ch8Verses|ב|טָעָה|Th
tn_ch8Verses|ה|וַתָּקָם|Otkm
tn_ch8Verses|ה|סְעָרָה|Srh
tn_ch8Verses|ו|הִרְעִיד|Hrid
tn_ch8Verses|ח|וַתֵּצֶא|Otts
tn_ch8Verses|י|מוֹרוֹנִיהָה|Moronihh
tn_ch8Verses|יב|וְהַסְּעָרוֹת|Ohsrot
tn_ch8Verses|יג|הַיְשָׁרוֹת|Hishrot
tn_ch8Verses|יד|וְנוֹדָעוֹת|Onodot
tn_ch8Verses|יד|בִּנְיָנֵיהֶן|Bninihn
tn_ch8Verses|יד|הוּמְתוּ|Homto
tn_ch8Verses|טו|הוּמְתוּ׃|Homto
tn_ch8Verses|יח|וּבִבְקִיעִים|Ovvkiim
tn_ch8Verses|יט|וְהַסּוּפָה|Ohsoph
tn_ch8Verses|כא|נֵרוֹת|Nrot
tn_ch8Verses|כא|לַפִּידִים|Lpidim
tn_ch8Verses|כא|וְהַיְּבֵשִׁים|Ohibshim
tn_ch8Verses|כב|יָרֵחַ|Irch
tn_ch8Verses|כב|כוֹכָבִים|Kokbim
tn_ch8Verses|כג|וִילָלָה|Oillh
tn_ch8Verses|כג|וּבְכִי|Obki
tn_ch8Verses|כד|וּבְמָקוֹם|Obmkom
tn_ch8Verses|כה|וּבְמָקוֹם|Obmkom
tn_ch8Verses|כה|וּמְקוֹנְנִים|Omkonnim
tn_ch8Verses|כה|אִמּוֹתֵינוּ|Motino
tn_ch8Verses|כה|וּבְנוֹתֵינוּ|Obnotino
